Time Pressure Rate
0 0.001388889505 264.90255737305 600000
1 0.001458333572 264.0924987793 600000
2 0.001531250426 263.38037109375 600000
3 0.001607812825 262.70281982422 600000
4 0.001688203076 262.04684448242 600000
5 0.001772613614 261.40582275391 600000
6 0.00186124316 260.7770690918 600000
7 0.001954305684 260.15756225586 600000
8 0.002052021679 259.54656982422 600000
9 0.002154621761 258.94155883789 600000
10 0.002262352966 258.34246826172 600000
11 0.002375472104 257.74743652344 600000
12 0.002494248096 257.15667724609 600000
13 0.002618951956 256.56866455078 600000
14 0.002749896143 255.98371887207 600000
15 0.002887391951 255.40075683594 600000
16 0.003031775821 254.81945800781 600000
17 0.003183359746 254.23976135254 600000
18 0.003342527896 253.66079711914 600000
19 0.003509663977 253.08303833008 600000
20 0.003685127944 252.50537109375 600000
21 0.003869400127 251.92852783203 600000
22 0.004062863998 251.35166931152 600000
23 0.004265999887 250.77507019043 600000
24 0.004479312338 250.19819641113 600000
25 0.00470328005 249.62158203125 600000
26 0.004938432015 249.04434204102 600000
27 0.005185368005 248.4669342041 600000
28 0.005444616079 247.88873291016 600000
29 0.005716848187 247.30981445313 600000
30 0.006002687849 246.73040771484 600000
31 0.00630283216 246.15008544922 600000
32 0.006617975421 245.56922912598 600000
33 0.006948864087 244.98707580566 600000
34 0.007296311669 244.40408325195 600000
35 0.007661136333 243.82000732422 600000
36 0.008044200018 243.23515319824 600000
37 0.008446391672 242.64923095703 600000
38 0.008868720382 242.06240844727 600000
39 0.009312144481 241.47424316406 600000
40 0.009777767584 240.88555908203 600000
41 0.01026664861 240.29530334473 600000
42 0.0107799843 239.7041015625 600000
43 0.01131897606 239.11164855957 600000
44 0.0118849203 238.51808166504 600000
45 0.0124791842 237.92337036133 600000
46 0.01310313586 237.3272857666 600000
47 0.01375828777 236.72993469238 600000
48 0.0144462008 236.13140869141 600000
49 0.01516852714 235.5318145752 600000
50 0.01592695154 234.93086242676 600000
51 0.01672329754 234.32911682129 600000
52 0.03344659507 226.68563842773 600000
53 0.05016986281 221.70509338379 600000
54 0.06689316034 217.8621673584 600000
55 0.08361645788 214.79698181152 600000
56 0.1003397554 212.26116943359 600000
57 0.1170630455 210.10357666016 600000
58 0.1337863207 208.22663879395 600000
59 0.1505096108 206.56756591797 600000
60 0.1672329158 205.08038330078 600000
61 0.1839562058 203.73281860352 600000
62 0.2006795108 202.50094604492 600000
63 0.217402786 201.3660736084 600000
64 0.2341260612 200.31437683105 600000
65 0.2508493662 199.33340454102 600000
66 0.2675726414 198.41513061523 600000
67 0.2842959762 197.55178833008 600000
68 0.3010192513 196.73611450195 600000
69 0.3177425265 195.96408081055 600000
70 0.3344658315 195.23095703125 600000
71 0.3511891067 194.53271484375 600000
72 0.3679124117 193.86633300781 600000
73 0.3846356869 193.2287902832 600000
74 0.4013589621 192.61734008789 600000
75 0.418082267 192.03076171875 600000
76 0.434805572 191.4663848877 600000
77 0.451528877 190.92295837402 600000
78 0.468252182 190.39851379395 600000
79 0.4849754572 189.89178466797 600000
80 0.5016987324 189.40208435059 600000
81 0.5184220672 188.92791748047 600000
82 0.5351452827 188.46812438965 600000
83 0.5518686175 188.02239990234 600000
84 0.5685918927 187.58941650391 600000
85 0.5853151679 187.16841125488 600000
86 0.6020385027 186.75910949707 600000
87 0.6187617779 186.36064147949 600000
88 0.6354851127 185.97241210938 600000
89 0.6522083282 185.59376525879 600000
90 0.668931663 185.22451782227 600000
91 0.6856549382 184.86415100098 600000
92 0.7023782134 184.51202392578 600000
93 0.7191015482 184.16777038574 600000
94 0.7358248234 183.83135986328 600000
95 0.7525480986 183.50218200684 600000
96 0.7692713737 183.17994689941 600000
97 0.7859947085 182.86427307129 600000
98 0.8027180433 182.55499267578 600000
99 0.8194413185 182.25198364258 600000
100 0.8361645341 181.95484924316 600000
101 0.8528878689 181.66329956055 600000
102 0.8696111441 181.37715148926 600000
103 0.8863344193 181.09623718262 600000
104 0.903057754 180.8204498291 600000
105 0.9197810888 180.54948425293 600000
106 0.9365042448 180.28324890137 600000
107 0.9532275796 180.02146911621 600000
108 0.9699509144 179.76399230957 600000
109 0.9866741896 179.51091003418 600000
110 1.003397465 179.26182556152 600000
111 1.020120859 179.01667785645 600000
112 1.036844134 178.77528381348 600000
113 1.05356729 178.53756713867 600000
114 1.070290565 178.30339050293 600000
115 1.08701396 178.07275390625 600000
116 1.103737235 177.84548950195 600000
117 1.12046051 177.62149047852 600000
118 1.137183905 177.40074157715 600000
